Leitura de dados da rede elétrica...
Main directory: 
 . 
Data sub-folder: 
 /IEEE906 
DBAR ok
leitura ok
Estimador de Estado NEC Trifásico...
ref 1: 2721, ref 2: 2723
vl: 1.000000
nmed: 110, nvir: 5329


Iteracao:  0 	|Dx|_inf =  0.01007975371977001 	 |Grad|_inf =  16896417547342189690880.00000000000000000 
.vl: 1.000000
nmed: 110, nvir: 5329


Iteracao:  1 	|Dx|_inf =  0.00000030272184674 	 |Grad|_inf =  16897796317924997201920.00000000000000000 
.
Estimação NEC: 2.164297
Tensoes Nodais (p.u.):
0	Va: 1.00000 | 0.000 	Vb: 1.00000 | -120.000	Vc: 1.00000 | 120.000
267	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
268	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
269	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
270	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
271	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
272	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
273	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
274	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
275	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
276	Va: 0.99853 | -30.000 	Vb: 0.99993 | -150.000	Vc: 1.00000 | 90.000
277	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
278	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
279	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
280	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
281	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
282	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
283	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
284	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
285	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
286	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
287	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
288	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
289	Va: 0.99991 | -30.000 	Vb: 1.00158 | -150.000	Vc: 1.00000 | 90.000
290	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
291	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
292	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
293	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
294	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
295	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
296	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
297	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
298	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
299	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
300	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
301	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
302	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
303	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
304	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
305	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
306	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
307	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
308	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
309	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
310	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
311	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
312	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
313	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
314	Va: 0.99856 | -30.000 	Vb: 0.99993 | -150.000	Vc: 1.00000 | 90.000
315	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
316	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
317	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
318	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
319	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
320	Va: 0.99443 | -30.000 	Vb: 0.99322 | -150.000	Vc: 1.00000 | 90.000
321	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
322	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
323	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
324	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
325	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
326	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
327	Va: 0.99678 | -30.000 	Vb: 0.99608 | -150.000	Vc: 1.00000 | 90.000
328	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
329	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
330	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
331	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
332	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
333	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
334	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
335	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
336	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
337	Va: 0.99479 | -30.000 	Vb: 0.99365 | -150.000	Vc: 1.00000 | 90.000
338	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
339	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
340	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
341	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
342	Va: 0.99313 | -30.000 	Vb: 0.99164 | -150.000	Vc: 1.00000 | 90.000
343	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
344	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
345	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
346	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
347	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
348	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
349	Va: 0.99992 | -30.000 	Vb: 1.00144 | -150.000	Vc: 1.00000 | 90.000
350	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
351	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
352	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
353	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
354	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
355	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
356	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
357	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
358	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
359	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
360	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
361	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
362	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
363	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
364	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
365	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
366	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
367	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
368	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
369	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
370	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
371	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
372	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
373	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
374	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
375	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
376	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
377	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
378	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
379	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
380	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
381	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
382	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
383	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
384	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
385	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
386	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
387	Va: 0.99994 | -30.000 	Vb: 1.00102 | -150.000	Vc: 1.00000 | 90.000
388	Va: 0.99987 | -30.000 	Vb: 1.00235 | -150.000	Vc: 1.00000 | 90.000
389	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
390	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
391	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
392	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
393	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
394	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
395	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
396	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
397	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
398	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
399	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
400	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
401	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
402	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
403	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
404	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
405	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
406	Va: 0.99844 | -30.000 	Vb: 0.99993 | -150.000	Vc: 1.00000 | 90.000
407	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
408	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
409	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
410	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
411	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
412	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
413	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
414	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
415	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
416	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
417	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
418	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
419	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
420	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
421	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
422	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
423	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
424	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
425	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
426	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
427	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
428	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
429	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
430	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
431	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
432	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
433	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
434	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
435	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
436	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
437	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
438	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
439	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
440	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
441	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
442	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
443	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
444	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
445	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
446	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
447	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
448	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
449	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
450	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
451	Va: 1.00631 | -30.000 	Vb: 1.00767 | -150.000	Vc: 1.00000 | 90.000
452	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
453	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
454	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
455	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
456	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
457	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
458	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
459	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
460	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
461	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
462	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
463	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
464	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
465	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
466	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
467	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
468	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
469	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
470	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
471	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
472	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
473	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
474	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
475	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
476	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
477	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
478	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
479	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
480	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
481	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
482	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
483	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
484	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
485	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
486	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
487	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
488	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
489	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
490	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
491	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
492	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
493	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
494	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
495	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
496	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
497	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
498	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
499	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
500	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
501	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
502	Va: 0.99993 | -30.000 	Vb: 1.00120 | -150.000	Vc: 1.00000 | 90.000
503	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
504	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
505	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
506	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
507	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
508	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
509	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
510	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
511	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
512	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
513	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
514	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
515	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
516	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
517	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
518	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
519	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
520	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
521	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
522	Va: 0.99791 | -30.000 	Vb: 0.99991 | -150.000	Vc: 1.00000 | 90.000
523	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
524	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
525	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
526	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
527	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
528	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
529	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
530	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
531	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
532	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
533	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
534	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
535	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
536	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
537	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
538	Va: 1.00000 | -30.000 	Vb: 1.00000 | -150.000	Vc: 1.00000 | 90.000
539	Va: 0.99196 | -30.000 	Vb: 0.99022 | -150.000	Vc: 1.00000 | 90.000
